TIMESTAMP_START,TIMESTAMP_END,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
200503261030,200503261100,-1.168,625.671,205.542,3.533,98.326,0,2.003
200503261100,200503261130,-0.428,651.217,205.542,3.965,98.302,0,2.091
200503261130,200503261200,0.311,666.061,205.542,4.396,98.278,0,2.179
200503261200,200503261230,1.051,645.226,219.998,4.828,98.254,0,2.267
200503261230,200503261300,1.37,638.359,219.998,5.029,98.212,0,2.347
200503261300,200503261330,1.688,621,219.998,5.23,98.17,0,2.427
200503261330,200503261400,2.007,593.446,219.998,5.431,98.127,0,2.508
200503261400,200503261430,2.326,556.171,219.998,5.632,98.085,0,2.588
200503261430,200503261500,2.645,509.815,219.998,5.833,98.043,0,2.669
200503261500,200503261530,2.964,369.155,227.693,6.034,98.001,0,2.749
200503261530,200503261600,2.719,318.879,227.693,5.778,97.991,0,2.732
200503261600,200503261630,2.474,263.505,227.693,5.522,97.981,0,2.714
200503261630,200503261700,2.229,203.982,227.693,5.266,97.972,0,2.696
200503261700,200503261730,1.984,141.33,227.693,5.01,97.962,0,2.678
200503261730,200503261800,1.739,76.623,227.693,4.753,97.952,0,2.66
200503261800,200503261830,1.494,4.43,235.115,4.497,97.942,0,2.643
200503261830,200503261900,0.849,0,235.115,4.071,97.952,0,2.599
200503261900,200503261930,0.203,0,235.115,3.645,97.961,0,2.556
200503261930,200503262000,-0.442,0,235.115,3.219,97.971,0,2.512
200503262000,200503262030,-1.088,0,235.115,2.793,97.98,0,2.469
200503262030,200503262100,-1.733,0,235.115,2.367,97.99,0,2.425
200503262100,200503262130,-2.379,0,229.932,1.941,97.999,0,2.382
200503262130,200503262200,-2.802,0,229.932,1.701,97.996,0,2.293
200503262200,200503262230,-3.225,0,229.932,1.46,97.993,0,2.204
200503262230,200503262300,-3.649,0,229.932,1.22,97.99,0,2.115
200503262300,200503262330,-4.072,0,229.932,0.979,97.987,0,2.026
200503262330,200503270000,-4.495,0,229.932,0.739,97.984,0,1.937
200503270000,200503270030,-4.918,0,228.015,0.498,97.981,0,1.848
200503270030,200503270100,-5.22,0,228.015,0.385,97.974,0,1.824
200503270100,200503270130,-5.522,0,228.015,0.272,97.968,0,1.801
200503270130,200503270200,-5.824,0,228.015,0.159,97.961,0,1.777
200503270200,200503270230,-6.126,0,228.015,0.045,97.954,0,1.753
200503270230,200503270300,-6.428,0,228.015,0,97.948,0,1.73
200503270300,200503270330,-6.73,0,226.946,0,97.941,0,1.706
200503270330,200503270400,-6.824,0,226.946,0,97.92,0,1.72
200503270400,200503270430,-6.917,0,226.946,0,97.898,0,1.733
200503270430,200503270500,-7.011,0,226.946,0,97.877,0,1.746
200503270500,200503270530,-7.105,0,226.946,0,97.856,0,1.76
200503270530,200503270600,-7.199,0,226.946,0,97.834,0,1.773
200503270600,200503270630,-7.293,34.9,229.618,0,97.813,0,1.786
200503270630,200503270700,-6.342,102.269,229.618,0,97.805,0,1.82
200503270700,200503270730,-5.392,168.295,229.618,0.337,97.798,0,1.853
200503270730,200503270800,-4.441,231.851,229.618,0.684,97.79,0,1.886
200503270800,200503270830,-3.49,291.849,229.618,1.032,97.783,0,1.92
200503270830,200503270900,-2.54,347.264,229.618,1.379,97.775,0,1.953
200503270900,200503270930,-1.589,408.989,244.696,1.726,97.767,0,1.987
200503270930,200503271000,-0.72,453.788,244.696,2.225,97.738,0,2.077
200503271000,200503271030,0.149,491.248,244.696,2.724,97.708,0,2.166
200503271030,200503271100,1.018,520.73,244.696,3.223,97.679,0,2.256
200503271100,200503271130,1.887,541.73,244.696,3.721,97.649,0,2.346
200503271130,200503271200,2.755,553.89,244.696,4.22,97.62,0,2.436
200503271200,200503271230,3.624,459.659,271.852,4.719,97.59,0,2.526
200503271230,200503271300,3.912,454.721,271.852,4.937,97.546,0,2.563
200503271300,200503271330,4.2,442.361,271.852,5.156,97.502,0,2.601
200503271330,200503271400,4.488,422.791,271.852,5.374,97.458,0,2.638
200503271400,200503271430,4.775,396.348,271.852,5.593,97.414,0,2.675
200503271430,200503271500,5.063,363.486,271.852,5.811,97.37,0,2.712
200503271500,200503271530,5.351,147.449,295.618,6.03,97.326,0,2.75
200503271530,200503271600,5.143,127.514,295.618,5.871,97.291,0,2.825
200503271600,200503271630,4.935,105.563,295.618,5.712,97.256,0,2.9
200503271630,200503271700,4.727,81.973,295.618,5.553,97.221,0,2.975
200503271700,200503271730,4.519,57.149,295.618,5.394,97.187,0,3.05
200503271730,200503271800,4.311,31.515,295.618,5.234,97.152,0,3.125
200503271800,200503271830,4.103,1.505,297.316,5.075,97.117,0,3.199
200503271830,200503271900,3.934,0,297.316,4.915,97.092,0,3.266
200503271900,200503271930,3.766,0,297.316,4.754,97.067,0,3.332
200503271930,200503272000,3.597,0,297.316,4.593,97.042,0,3.398
200503272000,200503272030,3.428,0,297.316,4.432,97.017,0,3.464
200503272030,200503272100,3.26,0,297.316,4.272,96.992,0,3.53
200503272100,200503272130,3.091,0,279.664,4.111,96.967,0,3.596
200503272130,200503272200,2.891,0,279.664,3.913,96.958,0,3.57
200503272200,200503272230,2.691,0,279.664,3.716,96.949,0,3.544
200503272230,200503272300,2.49,0,279.664,3.518,96.94,0,3.517
200503272300,200503272330,2.29,0,279.664,3.32,96.931,0,3.491
200503272330,200503280000,2.09,0,279.664,3.123,96.922,0,3.465
200503280000,200503280030,1.89,0,263.099,2.925,96.913,0,3.439
200503280030,200503280100,1.534,0,263.099,2.67,96.912,0,3.298
200503280100,200503280130,1.179,0,263.099,2.415,96.911,0,3.157
200503280130,200503280200,0.824,0,263.099,2.16,96.91,0,3.016
200503280200,200503280230,0.468,0,263.099,1.905,96.908,0,2.875
200503280230,200503280300,0.113,0,263.099,1.65,96.907,0,2.734
200503280300,200503280330,-0.242,0,249.116,1.395,96.906,0,2.593
200503280330,200503280400,-0.703,0,249.116,1.167,96.912,0,2.487
200503280400,200503280430,-1.163,0,249.116,0.939,96.918,0,2.381
200503280430,200503280500,-1.624,0,249.116,0.712,96.924,0,2.275
200503280500,200503280530,-2.084,0,249.116,0.484,96.93,0,2.169
200503280530,200503280600,-2.545,0,249.116,0.256,96.936,0,2.064
200503280600,200503280630,-3.005,37.179,251.046,0.029,96.942,0,1.958
200503280630,200503280700,-2.34,100.811,251.046,0.311,96.944,0,1.868
200503280700,200503280730,-1.676,163.163,251.046,0.594,96.945,0,1.778
200503280730,200503280800,-1.011,223.169,251.046,0.877,96.947,0,1.688
200503280800,200503280830,-0.347,279.805,251.046,1.16,96.949,0,1.597
200503280830,200503280900,0.318,332.1,251.046,1.443,96.95,0,1.507
200503280900,200503280930,0.983,474.089,242.071,1.726,96.952,0,1.417
200503280930,200503281000,2.203,525.384,242.071,2.584,96.954,0,1.297
200503281000,200503281030,3.424,568.254,242.071,3.442,96.957,0,1.177
200503281030,200503281100,4.645,601.966,242.071,4.3,96.959,0,1.057
200503281100,200503281130,5.866,625.945,242.071,5.158,96.962,0,0.936
200503281130,200503281200,7.087,639.782,242.071,6.016,96.965,0,0.816
200503281200,200503281230,8.308,624.972,250.637,6.874,96.967,0,0.696
200503281230,200503281300,8.86,618.195,250.637,7.396,96.96,0,0.63
200503281300,200503281330,9.413,601.398,250.637,7.919,96.953,0,0.563
200503281330,200503281400,9.966,574.87,250.637,8.441,96.945,0,0.497
200503281400,200503281430,10.519,539.067,250.637,8.964,96.938,0,0.431
200503281430,200503281500,11.072,494.602,250.637,9.486,96.931,0,0.365
200503281500,200503281530,11.624,309.428,266.571,10.009,96.924,0,0.298
200503281530,200503281600,10.307,267.892,266.571,8.857,96.915,0,0.496
200503281600,200503281630,8.989,222.171,266.571,7.706,96.906,0,0.694
200503281630,200503281700,7.671,173.048,266.571,6.554,96.897,0,0.892
200503281700,200503281730,6.354,121.365,266.571,5.403,96.888,0,1.089
200503281730,200503281800,5.036,68.008,266.571,4.252,96.879,0,1.287
200503281800,200503281830,3.718,4.543,268.518,3.1,96.871,0,1.485
200503281830,200503281900,2.999,0,268.518,2.748,96.892,0,1.622
200503281900,200503281930,2.28,0,268.518,2.395,96.914,0,1.759
200503281930,200503282000,1.561,0,268.518,2.043,96.936,0,1.896
200503282000,200503282030,0.841,0,268.518,1.69,96.958,0,2.033
200503282030,200503282100,0.122,0,268.518,1.338,96.98,0,2.17
200503282100,200503282130,-0.597,0,286.577,0.985,97.002,0,2.307
200503282130,200503282200,-0.728,0,286.577,0.925,97.003,0,2.289
200503282200,200503282230,-0.859,0,286.577,0.864,97.003,0,2.271
200503282230,200503282300,-0.99,0,286.577,0.803,97.004,0,2.253
200503282300,200503282330,-1.121,0,286.577,0.743,97.005,0,2.235
200503282330,200503290000,-1.252,0,286.577,0.682,97.006,0,2.217
200503290000,200503290030,-1.384,0,275.881,0.621,97.007,0,2.199
200503290030,200503290100,-1.502,0,275.881,0.539,96.997,0,2.167
200503290100,200503290130,-1.621,0,275.881,0.456,96.987,0,2.135
200503290130,200503290200,-1.74,0,275.881,0.373,96.977,0,2.104
200503290200,200503290230,-1.858,0,275.881,0.29,96.967,0,2.072
200503290230,200503290300,-1.977,0,275.881,0.207,96.957,0,2.041
200503290300,200503290330,-2.096,0,262.8,0.125,96.947,0,2.009
200503290330,200503290400,-2.044,0,262.8,0.109,96.932,0,2.005
200503290400,200503290430,-1.993,0,262.8,0.093,96.916,0,2
200503290430,200503290500,-1.942,0,262.8,0.077,96.901,0,1.995
200503290500,200503290530,-1.89,0,262.8,0.062,96.886,0,1.99
200503290530,200503290600,-1.839,0,262.8,0.046,96.87,0,1.986
200503290600,200503290630,-1.787,40.92,265.347,0.03,96.855,0,1.981
200503290630,200503290700,-0.603,103.83,265.347,0.69,96.838,0,2.094
200503290700,200503290730,0.581,165.463,265.347,1.349,96.821,0,2.208
200503290730,200503290800,1.766,224.766,265.347,2.008,96.804,0,2.321
200503290800,200503290830,2.95,280.725,265.347,2.667,96.787,0,2.435
200503290830,200503290900,4.135,332.383,265.347,3.326,96.77,0,2.548
200503290900,200503290930,5.319,395.757,284.136,3.986,96.753,0,2.662
200503290930,200503291000,6.055,438.06,284.136,4.614,96.735,0,2.731
200503291000,200503291030,6.79,473.395,284.136,5.243,96.718,0,2.799
200503291030,200503291100,7.525,501.16,284.136,5.872,96.7,0,2.868
200503291100,200503291130,8.26,520.88,284.136,6.5,96.682,0,2.937
200503291130,200503291200,8.995,532.219,284.136,7.129,96.665,0,3.006
200503291200,200503291230,9.731,470.988,301.105,7.758,96.647,0,3.075
200503291230,200503291300,10.081,465.835,301.105,8.156,96.62,0,3.177
200503291300,200503291330,10.432,453.182,301.105,8.554,96.594,0,3.279
200503291330,200503291400,10.782,433.249,301.105,8.952,96.567,0,3.38
200503291400,200503291430,11.132,406.378,301.105,9.35,96.54,0,3.482
200503291430,200503291500,11.483,373.029,301.105,9.749,96.513,0,3.584
200503291500,200503291530,11.833,197.516,307.455,10.147,96.487,0,3.686
200503291530,200503291600,11.606,171.191,307.455,9.836,96.471,0,3.761
200503291600,200503291630,11.379,142.221,307.455,9.526,96.456,0,3.836
200503291630,200503291700,11.152,111.103,307.455,9.215,96.441,0,3.911
200503291700,200503291730,10.925,78.37,307.455,8.904,96.425,0,3.986
200503291730,200503291800,10.698,44.584,307.455,8.594,96.41,0,4.061
200503291800,200503291830,10.471,3.552,311.646,8.283,96.394,0,4.136
200503291830,200503291900,10.252,0,311.646,8.025,96.398,0,4.146
200503291900,200503291930,10.034,0,311.646,7.767,96.403,0,4.156
200503291930,200503292000,9.816,0,311.646,7.508,96.407,0,4.166
200503292000,200503292030,9.598,0,311.646,7.25,96.411,0,4.176
200503292030,200503292100,9.38,0,311.646,6.992,96.415,0,4.187
200503292100,200503292130,9.162,0,321.585,6.733,96.419,0,4.197
200503292130,200503292200,8.977,0,321.585,6.414,96.415,0,4.117
200503292200,200503292230,8.793,0,321.585,6.095,96.412,0,4.037
200503292230,200503292300,8.609,0,321.585,5.776,96.408,0,3.956
200503292300,200503292330,8.424,0,321.585,5.457,96.405,0,3.876
200503292330,200503300000,8.24,0,321.585,5.138,96.401,0,3.796
200503300000,200503300030,8.055,0,323.786,4.819,96.397,0,3.716
200503300030,200503300100,7.839,0,323.786,4.591,96.404,0,3.619
200503300100,200503300130,7.622,0,323.786,4.364,96.411,0,3.522
200503300130,200503300200,7.406,0,323.786,4.136,96.418,0,3.425
200503300200,200503300230,7.189,0,323.786,3.908,96.425,0,3.327
200503300230,200503300300,6.973,0,323.786,3.68,96.432,0,3.23
200503300300,200503300330,6.757,0,332.875,3.452,96.439,0,3.133
200503300330,200503300400,6.448,0,332.875,3.252,96.441,0,3.034
200503300400,200503300430,6.14,0,332.875,3.052,96.444,0,2.935
200503300430,200503300500,5.832,0,332.875,2.852,96.447,0,2.836
200503300500,200503300530,5.523,0,332.875,2.652,96.45,0,2.737
200503300530,200503300600,5.215,0,332.875,2.452,96.452,0,2.638
200503300600,200503300630,4.907,17.236,329.246,2.253,96.455,0.153,2.538
200503300630,200503300700,4.943,41.291,329.246,2.323,96.442,0.153,2.555
200503300700,200503300730,4.98,64.854,329.246,2.393,96.428,0.153,2.572
200503300730,200503300800,5.016,87.522,329.246,2.464,96.415,0,2.589
200503300800,200503300830,5.052,108.906,329.246,2.534,96.401,0,2.605
200503300830,200503300900,5.089,128.642,329.246,2.605,96.388,0,2.622
200503300900,200503300930,5.125,252.728,319.61,2.675,96.375,0.089,2.639
200503300930,200503301000,5.411,279.419,319.61,2.803,96.345,0.089,2.607
200503301000,200503301030,5.697,301.702,319.61,2.931,96.314,0.089,2.575
200503301030,200503301100,5.983,319.197,319.61,3.058,96.284,0,2.543
200503301100,200503301130,6.269,331.605,319.61,3.186,96.254,0,2.511
200503301130,200503301200,6.555,338.714,319.61,3.314,96.224,0,2.479
200503301200,200503301230,6.841,435.168,306.25,3.442,96.194,0.3,2.447
200503301230,200503301300,6.914,430.365,306.25,3.276,96.172,0.3,2.365
200503301300,200503301330,6.988,418.68,306.25,3.11,96.149,0.3,2.283
200503301330,200503301400,7.061,400.317,306.25,2.943,96.127,0,2.201
200503301400,200503301430,7.135,375.59,306.25,2.777,96.104,0,2.119
200503301430,200503301500,7.208,344.923,306.25,2.611,96.082,0,2.036
200503301500,200503301530,7.282,161.019,328.128,2.445,96.059,0.891,1.954
200503301530,200503301600,6.929,139.708,328.128,2.085,96.055,0.891,1.882
200503301600,200503301630,6.577,116.264,328.128,1.724,96.05,0.891,1.81
200503301630,200503301700,6.225,91.087,328.128,1.363,96.045,0,1.738
200503301700,200503301730,5.873,64.609,328.128,1.003,96.041,0,1.665
200503301730,200503301800,5.521,37.284,328.128,0.642,96.036,0,1.593
200503301800,200503301830,5.168,0.876,329.273,0.281,96.032,0.87,1.521
200503301830,200503301900,4.834,0,329.273,0.231,96.058,0.87,1.545
200503301900,200503301930,4.5,0,329.273,0.181,96.085,0.87,1.569
200503301930,200503302000,4.166,0,329.273,0.131,96.112,0,1.592
200503302000,200503302030,3.832,0,329.273,0.081,96.139,0,1.616
200503302030,200503302100,3.497,0,329.273,0.031,96.166,0,1.64
200503302100,200503302130,3.163,0,328.488,0,96.193,0.536,1.663
200503302130,200503302200,2.608,0,328.488,0,96.2,0.536,1.941
200503302200,200503302230,2.052,0,328.488,0,96.208,0.536,2.218
200503302230,200503302300,1.497,0,328.488,0,96.215,0,2.495
200503302300,200503302330,0.941,0,328.488,0,96.222,0,2.772
200503302330,200503310000,0.386,0,328.488,0,96.23,0,3.049
200503310000,200503310030,-0.17,0,331.006,0,96.237,0.586,3.326
200503310030,200503310100,-0.295,0,331.006,0,96.251,0.586,3.447
200503310100,200503310130,-0.421,0,331.006,0,96.266,0.586,3.567
200503310130,200503310200,-0.546,0,331.006,0,96.28,0,3.687
200503310200,200503310230,-0.672,0,331.006,0,96.295,0,3.808
200503310230,200503310300,-0.797,0,331.006,0,96.309,0,3.928
200503310300,200503310330,-0.923,0,324.692,0,96.324,0.872,4.049
200503310330,200503310400,-0.975,0,324.692,0,96.352,0.872,4.116
200503310400,200503310430,-1.028,0,324.692,0,96.38,0.872,4.183
200503310430,200503310500,-1.08,0,324.692,0,96.408,0,4.251
200503310500,200503310530,-1.133,0,324.692,0,96.436,0,4.318
200503310530,200503310600,-1.186,0,324.692,0,96.464,0,4.386
200503310600,200503310630,-1.238,9.458,310.706,0,96.492,1.053,4.453
200503310630,200503310700,-1.157,21.546,310.706,0,96.559,1.053,4.469
200503310700,200503310730,-1.076,33.384,310.706,0,96.626,1.053,4.484
200503310730,200503310800,-0.996,44.77,310.706,0.03,96.693,0,4.5
200503310800,200503310830,-0.915,55.509,310.706,0.11,96.759,0,4.516
200503310830,200503310900,-0.834,65.418,310.706,0.189,96.826,0,4.531
200503310900,200503310930,-0.753,139.676,306.382,0.269,96.893,0.725,4.547
200503310930,200503311000,-0.368,154.253,306.382,0.583,96.947,0.725,4.494
200503311000,200503311030,0.018,166.417,306.382,0.897,97,0.725,4.441
200503311030,200503311100,0.403,175.958,306.382,1.212,97.054,0,4.387
200503311100,200503311130,0.789,182.716,306.382,1.526,97.108,0,4.334
200503311130,200503311200,1.174,186.573,306.382,1.84,97.162,0,4.281
200503311200,200503311230,1.56,257.259,297.139,2.154,97.216,0.11,4.228
200503311230,200503311300,2.002,254.394,297.139,2.529,97.26,0.11,4.098
200503311300,200503311330,2.445,247.49,297.139,2.903,97.305,0.11,3.968
200503311330,200503311400,2.887,236.666,297.139,3.277,97.349,0,3.838
200503311400,200503311430,3.329,222.106,297.139,3.652,97.393,0,3.708
200503311430,200503311500,3.772,204.062,297.139,4.026,97.437,0,3.578
200503311500,200503311530,4.214,230.465,269.623,4.4,97.481,0.001,3.447
200503311530,200503311600,4.13,200.175,269.623,4.442,97.522,0.001,3.317
200503311600,200503311630,4.047,166.861,269.623,4.483,97.563,0.001,3.186
200503311630,200503311700,3.963,131.093,269.623,4.525,97.603,0,3.055
200503311700,200503311730,3.879,93.486,269.623,4.567,97.644,0,2.924
200503311730,200503311800,3.795,54.683,269.623,4.608,97.685,0,2.793
200503311800,200503311830,3.712,6.818,238.406,4.65,97.726,0,2.662
200503311830,200503311900,3.237,0,238.406,4.439,97.769,0,2.603
200503311900,200503311930,2.762,0,238.406,4.229,97.812,0,2.545
200503311930,200503312000,2.288,0,238.406,4.019,97.855,0,2.487
200503312000,200503312030,1.813,0,238.406,3.809,97.898,0,2.429
200503312030,200503312100,1.338,0,238.406,3.599,97.942,0,2.371
200503312100,200503312130,0.864,0,235.023,3.388,97.985,0,2.312
200503312130,200503312200,0.629,0,235.023,3.205,97.998,0,2.339
200503312200,200503312230,0.393,0,235.023,3.021,98.012,0,2.365
200503312230,200503312300,0.158,0,235.023,2.838,98.026,0,2.391
200503312300,200503312330,-0.077,0,235.023,2.655,98.039,0,2.417
200503312330,200504010000,-0.312,0,235.023,2.471,98.053,0,2.444
200504010000,200504010030,-0.547,0,233.516,2.288,98.066,0,2.47
200504010030,200504010100,-0.848,0,233.516,2.045,98.084,0,2.435
200504010100,200504010130,-1.15,0,233.516,1.802,98.101,0,2.401
200504010130,200504010200,-1.451,0,233.516,1.559,98.119,0,2.366
200504010200,200504010230,-1.753,0,233.516,1.316,98.136,0,2.332
200504010230,200504010300,-2.054,0,233.516,1.073,98.154,0,2.297
200504010300,200504010330,-2.356,0,232.634,0.83,98.171,0,2.263
200504010330,200504010400,-2.625,0,232.634,0.672,98.183,0,2.196
200504010400,200504010430,-2.894,0,232.634,0.514,98.195,0,2.129
200504010430,200504010500,-3.164,0,232.634,0.355,98.207,0,2.061
200504010500,200504010530,-3.433,0,232.634,0.197,98.219,0,1.994
200504010530,200504010600,-3.703,0,232.634,0.039,98.231,0,1.927
200504010600,200504010630,-3.972,50.935,243.395,0,98.243,0,1.86
200504010630,200504010700,-3.488,110.983,243.395,0.056,98.241,0,1.858
200504010700,200504010730,-3.005,169.779,243.395,0.232,98.238,0,1.856
200504010730,200504010800,-2.521,226.318,243.395,0.407,98.236,0,1.854
200504010800,200504010830,-2.037,279.633,243.395,0.583,98.233,0,1.852
200504010830,200504010900,-1.553,328.814,243.395,0.759,98.23,0,1.851
200504010900,200504010930,-1.07,356.84,263.186,0.934,98.228,0,1.849
200504010930,200504011000,-0.824,393.646,263.186,1.054,98.228,0,1.79
200504011000,200504011030,-0.578,424.34,263.186,1.174,98.228,0,1.732
200504011030,200504011100,-0.332,448.399,263.186,1.294,98.228,0,1.673
200504011100,200504011130,-0.086,465.412,263.186,1.414,98.229,0,1.615
200504011130,200504011200,0.161,475.089,263.186,1.534,98.229,0,1.556
200504011200,200504011230,0.407,434.744,264.841,1.653,98.229,0.283,1.498
200504011230,200504011300,0.491,429.862,264.841,1.638,98.227,0.283,1.541
